Sample_ID,Latitude_deg_SAR,Longitude_deg_SAR,Incidence_Angle_deg_SAR,Ground_Range_m_SAR,Slant_Range_m_SAR,Sat_Pos_X_m_SAR_OAT,Sat_Pos_Y_m_SAR_OAT,Sat_Pos_Z_m_SAR_OAT,Power_LH_DFSAR,Power_LV_DFSAR,CPR_DFSAR,DOP_DFSAR,Reflectance_OHRC,Elevation_m_TMC2,Slope_deg_TMC2,Reflectance_IIRS_1500nm,Reflectance_IIRS_2000nm,IIRS_Band_Ratio,IIRS_H2O_Absorption_Depth,Hazard_Class_Label
F2_3671,-87.3295,-144.0516,26.66,40664.4,95717.17,-98319.03,-19092.85,-1818969.86,0.0,1e-06,0.05,0.9048,0.1653,-1846.1,0.3,,,,,safe_flat
F2_3672,-87.3302,-143.7024,26.93,41155.54,95937.24,-98319.03,-19092.85,-1818969.86,0.0,1e-06,0.05,0.9048,0.1653,-1846.0,0.3,,,,,safe_flat
F2_3673,-87.3308,-143.3341,27.22,41673.21,96171.49,-98319.03,-19092.85,-1818969.86,0.0,1e-06,0.05,0.9048,0.1653,-1845.9,0.3,,,,,safe_flat
F2_3674,-87.3314,-142.9545,27.52,42206.71,96415.37,-98319.03,-19092.85,-1818969.86,0.0,1e-06,0.05,0.9048,0.1653,-1845.8,0.3,,,,,safe_flat
F2_3675,-87.3263,-145.8101,25.24,38197.39,94644.5,-98319.03,-19092.85,-1818969.86,0.0,1e-06,0.05,0.9048,0.1653,-1846.4,0.3,,,,,safe_flat
F2_3676,-87.3277,-145.4267,25.56,38737.68,94874.7,-98319.03,-19092.85,-1818969.86,0.0,1e-06,0.05,0.9048,0.1653,-1846.4,0.3,,,,,safe_flat
F2_3677,-87.3288,-145.0702,25.84,39239.83,95091.04,-98319.03,-19092.85,-1818969.86,0.0,1e-06,0.05,0.9048,0.1653,-1846.3,0.3,,,,,safe_flat
F2_3678,-87.3298,-144.6937,26.15,39769.65,95321.78,-98319.03,-19092.85,-1818969.86,0.0,1e-06,0.05,0.9048,0.1653,-1846.2,0.3,,,,,safe_flat
F2_3679,-87.3308,-144.3243,26.44,40289.14,95550.47,-98319.03,-19092.85,-1818969.86,0.0,1e-06,0.05,0.9048,0.1653,-1846.1,0.3,,,,,safe_flat
F2_3680,-87.3316,-143.9702,26.72,40786.94,95771.88,-98319.03,-19092.85,-1818969.86,0.0,1e-06,0.05,0.9048,0.1653,-1846.0,0.3,,,,,safe_flat
F2_3681,-87.3323,-143.614,27.0,41287.47,95996.71,-98319.03,-19092.85,-1818969.86,0.0,1e-06,0.05,0.9048,0.1653,-1845.9,0.3,,,,,safe_flat
F2_3682,-87.3329,-143.2431,27.29,41808.27,96233.0,-98319.03,-19092.85,-1818969.86,0.0,1e-06,0.05,0.9048,0.1653,-1845.8,0.3,,,,,safe_flat
F2_3683,-87.3334,-142.8648,27.59,42339.45,96476.43,-98319.03,-19092.85,-1818969.86,0.0,1e-06,0.05,0.9048,0.1653,-1845.8,0.4,,,,,safe_flat
